Step,u_k_x,u_k_y,u_k_theta,x,y,theta,relative_X,relative_Y,relative_Theta,Obs_dist,Obs_tetha,Covariance_X,Covariance_Y,Covariance_Theta,Covariance_dis,Covariance_angle
8726,1.7445,0.7856,0.1169,-6.3503,44.7421,3.0933,-2.0385,-0.5196,-2.0385,3.7382,-0.6704,-0.3434,-0.4903,-0.0085,0.7015,-0.0777
8727,0.7080,1.3515,0.1097,-7.0785,43.5995,3.1031,-0.7283,-1.1426,-0.7283,4.0102,-0.8490,0.0788,-0.4817,0.0661,0.1178,0.0493
8728,1.9214,1.4112,0.1546,-8.3516,42.5217,-3.0918,-1.2730,-1.0778,-1.2730,5.0166,4.8765,-0.1350,-0.5064,-0.0600,0.1943,0.1858
8729,1.6965,0.0093,0.1551,-9.9763,42.5704,-3.0182,-1.6248,0.0486,-1.6248,4.7209,4.6231,-0.2775,0.0388,-0.0272,-0.3072,-0.0061
8730,1.3148,0.2348,0.0638,-11.2769,42.7791,-2.8205,-1.3006,0.2087,-1.3006,4.6979,4.1303,0.0733,0.1872,0.1252,0.1395,0.1261
8731,1.7701,0.5756,0.0511,-12.7044,41.6639,-2.7562,-1.4275,-1.1152,-1.4275,3.5892,1.1475,0.2444,0.1256,0.1509,0.0419,-0.0796
8732,1.9575,0.7009,0.0716,-13.8784,40.1067,-2.8764,-1.1739,-1.5572,-1.1739,1.9617,1.7471,0.0880,-0.1210,0.2126,0.0496,-0.0545
8733,0.1615,0.4938,0.1563,-13.9756,38.8357,-2.7891,-0.0972,-1.2710,-0.0972,4.5961,-0.2688,-0.1177,0.0284,-0.1795,0.0318,-0.0560
8734,1.3289,1.4417,0.0727,-14.5058,36.4548,-2.6353,-0.5303,-2.3809,-0.5303,4.8324,5.2412,-0.5473,-0.0687,0.1733,0.0586,0.2777
8735,1.4002,0.6159,0.1320,-15.6816,34.9380,-2.4890,-1.1757,-1.5168,-1.1757,4.6267,-0.2055,-0.0288,0.1819,0.0873,-0.2946,0.1501
8736,0.1023,0.3810,0.0946,-15.6357,34.2692,-2.3047,0.0459,-0.6688,0.0459,4.8290,-0.5010,-0.2820,-0.4651,0.1257,0.1132,-0.1131
8737,1.3524,0.0397,0.0202,-16.0529,33.7241,-2.2784,-0.4172,-0.5451,-0.4172,4.0196,-0.5669,0.2571,0.4618,-0.0973,-0.4370,0.0609
8738,1.6668,0.9509,0.0563,-16.2878,32.2307,-2.2456,-0.2349,-1.4934,-0.2349,3.6757,5.2543,-0.1551,0.2581,-0.0465,-0.1867,-0.0388
8739,1.9419,1.5031,0.0953,-16.1745,30.1940,-2.0032,0.1133,-2.0367,0.1133,5.1397,4.4585,-0.0662,0.0441,-0.1232,-0.1433,-0.1032
8740,1.5719,1.6435,0.1813,-14.8894,28.0659,-1.8468,1.2851,-2.1281,1.2851,3.9565,4.0597,-0.4007,0.0359,0.1358,-0.2747,-0.0138
8741,0.8657,0.0880,0.0175,-15.1525,27.8449,-1.8113,-0.2631,-0.2210,-0.2631,3.8154,3.9940,-0.0260,0.2582,-0.0248,0.2566,0.0627
8742,1.8412,1.3943,0.1433,-14.4691,26.1384,-1.5279,0.6834,-1.7064,0.6834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8743,1.3656,0.0840,0.1149,-14.5366,24.7847,-1.4964,-0.0675,-1.3537,-0.0675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8744,1.7673,0.0569,0.0051,-14.5771,22.9049,-1.3744,-0.0405,-1.8798,-0.0405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8745,0.2044,1.8391,0.1291,-12.5852,22.7537,-0.9859,1.9919,-0.1512,1.9919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8746,0.0138,1.8335,0.0531,-11.1622,23.6089,-0.8126,1.4230,0.8551,1.4230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8747,0.2124,0.1832,0.1138,-11.2522,23.8455,-0.7417,-0.0900,0.2366,-0.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8748,0.7312,0.1921,0.1877,-10.4317,23.4693,-0.6182,0.8205,-0.3762,0.8205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8749,1.8817,0.1705,0.0073,-8.8879,22.3899,-0.6479,1.5438,-1.0794,1.5438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8750,1.8696,1.5354,0.0287,-6.3200,22.6339,-0.7493,2.5679,0.2440,2.5679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8751,0.4377,0.7922,0.1933,-5.3019,23.2761,-0.6116,1.0181,0.6423,1.0181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8752,1.0802,1.0463,0.0543,-3.9948,23.5063,-0.5265,1.3071,0.2302,1.3071,4.6387,0.4956,-0.1426,0.1073,-0.1034,-0.5588,0.0474
8753,0.2670,0.8669,0.1221,-3.7818,24.1527,-0.4922,0.2130,0.6464,0.2130,4.6246,0.1819,-0.2208,0.0050,0.0003,-0.2377,0.0359
8754,0.7772,1.7339,0.1600,-2.4467,24.9773,-0.3723,1.3351,0.8246,1.3351,3.1621,-0.2241,-0.1132,0.6298,-0.0867,-0.5121,-0.1499
8755,1.5111,1.8554,0.1388,-0.4503,26.7434,-0.3114,1.9964,1.7662,1.9964,3.7628,-1.1574,-0.1221,0.5300,0.0873,0.3357,-0.0283
8756,1.9921,0.2025,0.1096,1.9001,26.4336,-0.1627,2.3503,-0.3099,2.3503,3.2139,-1.9533,-0.6258,-0.5304,-0.0136,0.1844,-0.0846
8757,0.6535,0.7590,0.1717,2.5094,26.8788,-0.0941,0.6093,0.4452,0.6093,4.4005,-1.8418,-0.7633,0.3589,0.0095,0.3142,-0.2095
8758,1.2851,0.4698,0.1079,3.4520,27.4938,-0.0708,0.9426,0.6150,0.9426,3.2570,-0.5516,0.1800,0.2270,-0.2713,0.0166,-0.1541
8759,0.3617,0.1371,0.0674,3.7816,27.6499,0.0166,0.3296,0.1562,0.3296,3.3217,-0.8375,0.1285,-0.1102,-0.0516,-0.4528,0.1524
8760,0.1510,0.8459,0.0131,3.9772,28.1997,0.0763,0.1956,0.5497,0.1956,4.3897,1.6735,-0.9455,-0.1294,0.1288,-0.1701,0.0109
8761,1.5820,0.7039,0.0331,5.6587,29.2939,0.1457,1.6815,1.0943,1.6815,4.7424,-0.1721,-0.1622,0.4450,0.0781,-0.4561,-0.1513
8762,1.4155,1.0910,0.1103,6.8992,30.1468,0.3186,1.2405,0.8529,1.2405,3.8863,-0.6796,-0.4507,-0.2345,0.0312,0.1729,-0.1658
8763,0.3874,0.6629,0.1712,7.4227,30.5784,0.5823,0.5235,0.4316,0.5235,3.2544,-1.0442,0.4711,-0.0475,0.0021,-0.3084,0.0800
8764,0.5250,0.7576,0.1063,7.4363,31.6392,0.6318,0.0136,1.0608,0.0136,4.2968,-1.3418,-0.1332,0.0433,0.0778,0.3368,-0.1120
8765,1.0295,0.0138,0.1084,8.1634,32.6278,0.7281,0.7271,0.9887,0.7271,3.6597,-1.6517,0.6510,-0.1626,0.1363,-0.1779,0.0374
8766,0.0351,1.5485,0.0103,6.7912,33.6222,0.7597,-1.3723,0.9944,-1.3723,4.4228,-3.5160,0.1616,0.0055,0.0410,-0.0668,0.0076
8767,1.8572,1.1446,0.1454,7.9552,35.4791,1.0665,1.1640,1.8569,1.1640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8768,1.5105,0.8135,0.0377,8.1015,37.5262,1.0853,0.1463,2.0471,0.1463,2.3358,0.1789,-0.2509,0.0929,-0.0552,0.7117,0.1874
8769,1.8953,0.3024,0.1334,8.8730,39.4730,1.1443,0.7715,1.9468,0.7715,1.3229,0.2917,-0.5174,0.1052,0.0059,-0.1853,0.1113
8770,1.8134,0.2831,0.1481,8.9884,41.2096,1.2196,0.1154,1.7366,0.1154,-0.1554,-3.1928,0.3435,-0.4406,0.1076,0.2560,-0.0092
8771,0.9381,0.1269,0.0512,9.6103,41.9370,1.1638,0.6219,0.7274,0.6219,1.3881,-3.3429,-0.5659,0.3500,0.1230,0.0161,0.1320
8772,1.7016,1.5491,0.0619,9.1362,43.9588,1.2290,-0.4742,2.0218,-0.4742,2.5715,-2.7604,0.3694,0.5234,-0.0223,0.1939,-0.0337
8773,1.7468,1.3818,0.0297,8.4869,45.9669,1.4048,-0.6493,2.0080,-0.6493,5.3793,-2.9035,0.1625,0.1558,0.0526,0.0016,-0.1828
8774,1.6009,1.1584,0.0131,7.7007,47.6768,1.4380,-0.7862,1.7099,-0.7862,4.3542,0.9851,0.0216,-0.3339,-0.0865,0.6264,0.0472
8775,0.9642,0.3590,0.1065,7.3878,48.6741,1.4117,-0.3129,0.9972,-0.3129,3.1166,1.3117,0.1814,0.2572,0.0943,0.3227,-0.0388
8776,0.6882,1.6307,0.1972,5.9275,50.1579,1.7405,-1.4603,1.4839,-1.4603,1.3040,1.3656,0.1386,-0.2120,0.0374,-0.2010,-0.0828
8777,1.4792,0.8909,0.0045,4.4145,51.5232,1.9290,-1.5130,1.3653,-1.5130,1.1518,-3.4616,0.4768,0.3017,0.1554,0.3766,0.0746
8778,1.2313,0.1790,0.1139,3.5186,52.5524,2.0276,-0.8959,1.0292,-0.8959,3.0614,-3.1266,-0.3371,0.0603,0.1533,-0.1963,0.0055
8779,0.6646,1.1896,0.0514,1.7504,52.4682,2.0551,-1.7682,-0.0842,-1.7682,3.5868,-2.8005,0.4026,-0.0945,0.0673,0.2738,0.1289
8780,1.3993,0.9068,0.1634,0.2580,53.2419,2.2800,-1.4924,0.7737,-1.4924,5.0464,0.6968,0.0074,-0.1009,-0.0216,0.1692,0.1082
8781,0.0111,1.4633,0.1788,-1.6316,52.8001,2.4565,-1.8896,-0.4417,-1.8896,3.5189,0.2742,-0.2139,-0.0738,-0.0982,-0.0316,0.1811
8782,1.3720,1.5201,0.0698,-3.5585,52.2866,2.4023,-1.9269,-0.5135,-1.9269,1.1259,-0.1432,-0.0017,-0.0018,0.0232,0.1859,-0.0608
8783,1.4288,0.4834,0.0282,-4.7717,52.5105,2.3111,-1.2132,0.2239,-1.2132,1.3382,-0.7547,0.1191,-0.0248,-0.1034,0.0423,0.0037
8784,0.1467,1.9517,0.0691,-6.3207,51.0728,2.2627,-1.5490,-1.4377,-1.5490,2.9470,-1.3283,0.3291,0.0385,-0.1026,0.5783,0.1741
8785,0.9103,0.1578,0.1569,-6.6398,52.3513,2.3458,-0.3191,1.2785,-0.3191,2.1903,-1.9878,-0.4960,-0.0076,-0.0829,0.2840,-0.1141
8786,1.2566,0.7522,0.0602,-8.2113,52.6541,2.3407,-1.5715,0.3028,-1.5715,4.1546,-2.1343,-0.2399,0.3841,0.1029,0.0749,0.0541
8787,0.5282,1.9931,0.1106,-9.8064,51.7641,2.4760,-1.5951,-0.8901,-1.5951,4.9728,-3.8424,-0.2535,-0.7270,0.1097,-0.1005,0.0402
8788,1.0594,0.6933,0.0254,-10.7459,51.7084,2.5014,-0.9395,-0.0557,-0.9395,4.2487,-3.9396,0.2276,-0.1555,0.0753,0.2916,0.0890
8789,1.1702,0.3186,0.1783,-11.3223,52.0653,2.6190,-0.5764,0.3569,-0.5764,4.2941,-3.3475,0.0365,-0.3014,0.1295,-0.4398,0.0969
8790,0.3370,0.3031,0.1344,-12.1064,51.8401,2.6192,-0.7841,-0.2252,-0.7841,4.9057,-3.3475,-0.5829,0.6100,-0.0448,0.0860,0.1230
8791,1.6687,0.8804,0.1822,-13.9955,51.8338,2.8017,-1.8891,-0.0063,-1.8891,4.3315,-5.8313,0.1350,-0.0734,-0.0503,0.4009,0.0893
8792,1.4547,0.7531,0.0963,-15.2753,51.5398,2.7419,-1.2798,-0.2940,-1.2798,2.6848,0.3988,-0.4268,0.0846,-0.1113,0.2224,-0.0075
8793,0.1277,1.0279,0.0496,-15.9495,50.2822,2.8599,-0.6741,-1.2576,-0.6741,2.5188,-0.0243,0.3500,0.2929,-0.0802,0.1305,-0.0339
8794,0.7696,1.7625,0.1223,-17.2476,48.5019,3.1113,-1.2981,-1.7802,-1.2981,3.1346,-4.4040,-0.4383,-0.2710,0.1090,-0.0600,0.1059
8795,1.8671,1.8295,0.1290,-18.8901,46.4460,-2.7840,-1.6426,-2.0559,-1.6426,2.1930,2.3257,0.2469,0.1595,-0.0993,0.1978,-0.1336
8796,1.9748,1.5128,0.0513,-20.1229,44.1815,-2.9066,-1.2328,-2.2646,-1.2328,2.9699,3.2478,0.0512,0.2984,-0.0468,0.1086,0.0372
8797,0.3498,0.7918,0.0719,-20.4490,43.3514,-2.9029,-0.3261,-0.8301,-0.3261,4.5469,3.3289,-0.0933,-0.3042,-0.1494,0.3124,-0.0541
8798,0.3717,0.9074,0.0679,-20.6808,41.9372,-2.8560,-0.2317,-1.4142,-0.2317,3.6851,1.7940,0.2009,0.0313,0.1540,0.0282,-0.1446
8799,1.6868,1.0222,0.0021,-22.1246,40.8103,-3.0457,-1.4439,-1.1269,-1.4439,3.8479,2.3326,0.0914,-0.2205,0.0370,-0.0104,-0.0099
8800,1.7992,1.9102,0.0668,-22.9864,38.4190,-2.9939,-0.8618,-2.3913,-0.8618,3.6609,2.9572,0.2789,-0.0354,0.0359,0.5428,0.0024
8801,1.0300,1.7221,0.0050,-23.5945,36.8228,-2.9612,-0.6081,-1.5962,-0.6081,5.0938,3.3749,-0.5315,0.0337,-0.1057,0.0925,-0.0821
8802,0.2382,0.2531,0.0427,-23.6424,36.7200,-2.8481,-0.0479,-0.1028,-0.0479,2.5831,3.0596,-0.1271,0.1702,-0.0460,-0.3078,-0.1203
8803,0.9001,1.7322,0.1350,-24.4276,34.6211,-2.6814,-0.7852,-2.0989,-0.7852,3.9636,3.3830,-0.0651,0.3027,0.1072,-0.4303,0.0556
8804,1.1082,0.9237,0.0394,-25.0486,33.0027,-2.5177,-0.6210,-1.6184,-0.6210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8805,1.5064,1.8742,0.0258,-25.2598,30.6231,-2.4957,-0.2112,-2.3796,-0.2112,4.4298,2.2757,0.0038,-0.1937,0.0259,-0.0829,0.0272
8806,0.2732,1.6186,0.0052,-24.9973,28.8638,-2.4369,0.2626,-1.7593,0.2626,4.5921,2.5458,0.4011,-0.1300,0.0412,0.1175,-0.1029
8807,1.8012,1.9865,0.1892,-24.9874,26.0906,-2.3780,0.0099,-2.7732,0.0099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8808,1.6552,1.6672,0.1781,-25.3439,24.2847,-2.2044,-0.3565,-1.8059,-0.3565,4.3318,-0.4780,-0.3418,0.1849,-0.0995,0.2207,-0.0147
8809,0.3159,0.3421,0.0353,-25.1794,24.1515,-2.1812,0.1645,-0.1332,0.1645,4.7110,-0.5520,-0.3029,-0.2546,-0.0490,0.3133,-0.0096
8810,0.5108,1.3637,0.1122,-24.3622,22.8896,-2.0737,0.8172,-1.2619,0.8172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8811,0.8082,0.4523,0.0398,-24.2793,22.4350,-1.9102,0.0829,-0.4546,0.0829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8812,1.7524,1.3724,0.1934,-23.7722,20.0627,-1.7065,0.5071,-2.3724,0.5071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8813,0.6588,0.3204,0.1991,-24.0351,19.1454,-1.5485,-0.2629,-0.9173,-0.2629,4.5855,4.8490,0.0513,-0.1854,-0.1163,0.2245,-0.0807
8814,1.1276,1.6788,0.0275,-22.8220,18.0096,-1.5250,1.2131,-1.1357,1.2131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8815,0.7333,1.1179,0.1758,-21.9856,16.9443,-1.2658,0.8364,-1.0654,0.8364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8816,1.9022,0.1399,0.0842,-21.2342,14.9720,-1.2991,0.7514,-1.9723,0.7514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8817,1.0938,1.5712,0.1631,-18.9679,14.8277,-1.0422,2.2663,-0.1443,2.2663,4.3137,-0.1532,0.1953,0.0451,-0.0721,0.0071,-0.0173
8818,1.9247,1.2624,0.1501,-16.9952,13.9539,-1.0982,1.9727,-0.8738,1.9727,4.4625,1.2944,-0.3066,-0.1804,-0.0880,0.6036,0.0161
8819,1.3892,0.3154,0.1309,-16.1134,12.6129,-0.9886,0.8818,-1.3410,0.8818,4.2584,1.6204,0.3520,0.3153,0.0033,-0.1092,0.0423
8820,0.5570,1.9320,0.0741,-14.3651,13.0302,-0.9461,1.7483,0.4173,1.7483,2.7789,1.6629,0.7359,0.3829,-0.1742,-0.3839,0.0073
8821,0.6881,1.0535,0.0301,-13.0625,13.3016,-0.9721,1.3027,0.2714,1.3027,1.5345,2.0436,0.3262,0.1169,-0.2040,0.0788,-0.0366
8822,0.4477,0.2421,0.1240,-12.6883,13.1404,-0.9087,0.3742,-0.1612,0.3742,1.8424,2.3784,0.2474,-0.2724,-0.0844,-0.1838,0.1336
8823,1.8414,0.0053,0.0628,-11.2372,11.1133,-0.8968,1.4511,-2.0271,1.4511,3.9501,-0.7686,-0.4345,-0.0491,0.1674,0.1371,-0.1701
8824,0.1858,0.5507,0.1222,-10.8021,11.3266,-0.7922,0.4352,0.2132,0.4352,3.6486,-1.1686,0.2013,-0.2424,0.1442,-0.1562,-0.0794
8825,0.6847,0.5578,0.1329,-10.4417,10.8886,-0.7524,0.3603,-0.4380,0.3603,4.0783,-1.1722,-0.1212,0.2276,0.0812,0.2010,0.0896
8826,0.6523,0.7595,0.1516,-9.0435,11.2610,-0.5292,1.3982,0.3724,1.3982,4.6483,2.8488,-0.1743,0.1487,0.1043,0.0819,-0.1111
8827,0.2024,0.1079,0.0002,-8.6809,11.1373,-0.6091,0.3626,-0.1237,0.3626,4.6889,1.4539,-0.0113,0.2610,0.0449,0.0704,-0.0291
8828,0.8150,0.9452,0.1783,-7.8576,11.3693,-0.4169,0.8233,0.2320,0.8233,4.0638,1.2642,-0.4717,0.2787,-0.0268,0.1359,0.0483
8829,1.3217,0.7906,0.0286,-6.1170,11.0987,-0.3873,1.7406,-0.2706,1.7406,3.7962,1.4075,-0.1423,-0.2403,-0.0361,0.0350,-0.0925
8830,0.0556,0.3043,0.1068,-5.3108,11.2951,-0.3999,0.8061,0.1964,0.8061,4.8726,0.4753,-0.2126,0.0489,0.0493,0.3312,0.0788
8831,1.8103,0.4570,0.0935,-3.8266,11.0210,-0.1775,1.4843,-0.2742,1.4843,4.1542,0.3296,-0.0285,0.4214,-0.0754,0.0907,0.0138
8832,0.1338,1.8938,0.1985,-3.1149,12.8896,-0.1210,0.7117,1.8686,0.7117,3.0621,-0.2383,-0.2826,0.2610,0.0787,0.2620,-0.1624
8833,1.3966,0.4931,0.1681,-1.8281,13.1024,0.1939,1.2868,0.2128,1.2868,1.7713,-1.0274,-0.3224,-0.0954,0.0184,-0.0837,0.0500
8834,1.6762,1.2505,0.0599,-0.9833,14.2063,0.3587,0.8447,1.1039,0.8447,2.7023,-1.6900,0.0039,0.5875,0.0636,0.5883,0.0133
8835,1.1877,1.2655,0.0708,-0.5146,15.5497,0.3708,0.4687,1.3434,0.4687,3.9891,-1.9301,-0.3704,0.0982,-0.0221,-0.6760,-0.0767
8836,0.2671,1.5669,0.1026,-1.1324,17.4820,0.4680,-0.6178,1.9323,-0.6178,4.6368,-1.5402,-0.1397,0.3422,-0.0393,-0.4194,0.0953
8837,1.8189,1.5749,0.1880,0.1741,19.5218,0.6261,1.3065,2.0399,1.3065,3.6525,0.8404,-0.1306,0.7729,0.0045,0.3087,-0.0466
8838,1.9053,1.1575,0.1507,1.6821,21.4186,0.7613,1.5080,1.8968,1.5080,2.0075,1.5482,-0.1020,0.4322,-0.0029,0.3205,0.0468
8839,1.2769,0.0482,0.1686,3.1090,22.2079,0.9445,1.4270,0.7893,1.4270,2.7918,1.9623,-0.2499,-0.1923,-0.2205,-0.2325,-0.1306
8840,0.5754,1.3032,0.0862,1.7467,23.0353,0.9177,-1.3624,0.8274,-1.3624,1.6929,-3.9411,0.2119,-0.0760,-0.1436,0.0627,-0.2283
8841,1.3029,1.9595,0.0586,1.5081,25.1760,0.9348,-0.2386,2.1407,-0.2386,2.4383,-2.9715,0.1483,0.3855,0.0370,1.1596,-0.2093
8842,1.1709,1.9818,0.1302,0.5348,27.7827,1.1044,-0.9733,2.6068,-0.9733,4.7638,-2.6604,-0.3005,0.0632,-0.1660,0.1961,0.2184
8843,0.2227,0.7810,0.1782,-0.4496,27.9820,1.2227,-0.9844,0.1993,-0.9844,4.2595,1.5951,0.0012,0.3158,0.0411,0.0809,0.1318
8844,1.3733,1.9055,0.0583,-2.0138,29.9039,1.2767,-1.5643,1.9219,-1.5643,2.9249,-4.3611,0.2504,-0.2188,-0.0862,0.4183,0.0586
8845,1.4468,1.0641,0.1424,-2.2962,31.4848,1.5836,-0.2823,1.5808,-0.2823,3.0340,-4.1169,-0.2050,0.5981,-0.0854,0.0714,-0.0311
8846,0.7058,0.2444,0.0543,-2.7666,32.1736,1.5411,-0.4704,0.6888,-0.4704,3.1183,-3.6629,-0.0797,-0.0778,0.1456,-0.0076,0.1699
8847,1.3929,0.4235,0.0068,-3.3328,33.2448,1.6497,-0.5661,1.0712,-0.5661,3.9260,-3.4476,-0.3390,-0.3795,-0.0293,0.0611,0.1046
8848,0.8224,0.0166,0.1804,-3.5278,34.2126,1.9382,-0.1951,0.9678,-0.1951,4.7483,-3.8134,0.2462,-0.5180,0.0040,-0.6527,0.0953
8849,1.1788,1.1915,0.0053,-4.7365,34.7673,1.9169,-1.2086,0.5547,-1.2086,0.2615,-4.4166,0.4510,0.4787,-0.0543,-0.4324,-0.1181
8850,1.1359,0.4271,0.0322,-4.8148,35.9481,1.9488,-0.0783,1.1808,-0.0783,1.7819,-3.9078,-0.2723,0.0561,0.1153,-0.3985,-0.1401
8851,1.0492,0.1483,0.1091,-5.8070,36.4689,2.1132,-0.9922,0.5207,-0.9922,2.5643,-3.3711,-0.3203,0.0044,-0.0271,-0.0696,-0.0204
8852,0.1334,1.9433,0.0918,-7.3088,35.5900,2.3338,-1.5018,-0.8789,-1.5018,2.2148,-2.8510,-0.1127,0.1778,0.0408,0.0765,-0.0604
8853,0.5513,0.2740,0.0359,-7.9611,35.3255,2.5950,-0.6522,-0.2645,-0.6522,2.9134,-2.9091,-0.0569,-0.2077,0.1610,0.2705,0.0825
8854,1.9515,1.8590,0.0286,-9.9882,35.3788,2.7010,-2.0271,0.0534,-2.0271,4.5749,-0.3506,0.4395,-0.0364,-0.1752,0.4913,0.0673
8855,0.8831,0.1278,0.1276,-10.4814,35.6391,2.8979,-0.4932,0.2602,-0.4932,2.7697,-0.5986,-0.1022,0.0515,0.0861,-0.4194,0.0720
8856,0.7342,1.7984,0.1021,-11.9011,33.7591,2.8862,-1.4197,-1.8800,-1.4197,4.3700,-1.0921,-0.1813,-0.1351,0.1190,0.6554,0.0852
8857,1.9384,1.1211,0.0817,-13.8632,32.8039,2.8730,-1.9620,-0.9552,-1.9620,4.2102,-1.1167,-0.3223,-0.4368,-0.1639,0.1680,0.1751
8858,0.6529,0.9359,0.1708,-14.8431,31.7036,3.0842,-0.9799,-1.1003,-0.9799,1.3317,-1.2516,-0.3510,0.1965,-0.0954,0.0514,0.1705
8859,1.6068,1.6140,0.0962,-16.0126,29.9791,-3.1075,-1.1695,-1.7245,-1.1695,4.0790,5.6505,0.3319,0.8150,0.0733,0.1334,0.1092
8860,0.4108,1.6640,0.0052,-16.2407,28.4568,-3.0705,-0.2281,-1.5223,-0.2281,4.4133,4.5018,0.3313,-0.1142,0.0965,-0.4580,-0.0739
8861,0.0294,0.3792,0.1093,-16.0865,27.7613,-2.8863,0.1542,-0.6955,0.1542,3.2123,4.8042,0.1761,0.8476,0.0808,-0.2754,-0.1865
8862,0.0298,0.5037,0.0670,-16.3400,27.7552,-2.8210,-0.2535,-0.0061,-0.2535,3.7149,4.6779,0.0175,0.2279,0.1067,0.2454,-0.0087
8863,1.8564,0.4653,0.1230,-17.9139,25.8567,-2.5171,-1.5739,-1.8985,-1.5739,4.2586,4.8303,-0.4551,0.0986,-0.0670,0.4139,0.1113
8864,0.2669,0.0843,0.1048,-17.9523,25.2048,-2.4716,-0.0383,-0.6519,-0.0383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8865,0.6547,0.9805,0.0529,-18.0685,24.3558,-2.5257,-0.1162,-0.8491,-0.1162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8866,0.2974,0.7542,0.1842,-17.5830,23.5065,-2.4105,0.4855,-0.8492,0.4855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8867,0.1140,0.7222,0.1903,-17.1774,22.7441,-2.2490,0.4056,-0.7624,0.4056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8868,0.7750,1.4947,0.0272,-16.4578,21.3086,-2.2349,0.7196,-1.4356,0.7196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8869,1.1375,0.7399,0.0878,-16.9104,20.6826,-2.2105,-0.4526,-0.6260,-0.4526,4.5355,1.3971,0.0664,-0.1046,-0.0842,-0.3462,-0.2712
8870,1.9576,1.4906,0.0352,-17.4200,18.5036,-2.1849,-0.5096,-2.1790,-0.5096,4.1477,1.9348,0.2525,-0.0051,0.0361,-0.5697,0.0713
8871,1.9498,0.8328,0.0641,-17.7553,16.2642,-1.9947,-0.3353,-2.2394,-0.3353,4.5361,2.2424,0.3376,0.1013,-0.0483,0.5138,0.0905
8872,0.6161,0.2574,0.0451,-17.5551,16.0362,-1.8954,0.2002,-0.2280,0.2002,3.8259,2.3187,0.1957,-0.3648,0.0806,0.2406,0.0078
8873,0.3993,0.8078,0.1916,-17.2860,15.1591,-1.6773,0.2691,-0.8771,0.2691,4.2879,1.7753,-0.0874,-0.1193,0.0929,-0.1798,-0.0485
8874,1.1684,0.9988,0.0658,-16.5682,13.6399,-1.7100,0.7178,-1.5191,0.7178,4.3524,1.8856,0.2806,-0.0086,0.2717,-0.4131,0.1143
8875,1.6197,1.7235,0.1517,-14.9527,11.3674,-1.5310,1.6155,-2.2726,1.6155,4.2920,2.6341,-0.0798,0.1583,0.1120,0.1350,0.0509
8876,1.4639,1.0003,0.1565,-13.7674,9.7983,-1.4092,1.1853,-1.5691,1.1853,3.0757,0.3813,0.4634,0.1838,-0.0288,-0.2078,0.1116
8877,0.6092,0.9515,0.1869,-12.8213,9.5650,-1.2418,0.9461,-0.2333,0.9461,2.8227,-0.0883,0.0246,0.4411,0.1141,0.6498,-0.0744
8878,0.7428,1.2023,0.0114,-12.0789,9.3893,-1.3496,0.7425,-0.1757,0.7425,2.3813,-0.0909,-0.1973,-0.2169,0.1828,0.4793,0.0972
8879,0.0584,0.9947,0.0712,-11.1127,10.0418,-1.3430,0.9662,0.6525,0.9662,3.1837,-0.5550,-0.2971,0.0988,0.1385,0.0712,0.0565
8880,0.6738,0.1740,0.1003,-10.4864,9.2112,-1.3671,0.6263,-0.8306,0.6263,2.1250,-0.7712,-0.0797,-0.3674,0.0233,0.0571,-0.0105
8881,0.7796,1.5603,0.0139,-8.3930,8.7089,-1.4011,2.0934,-0.5023,2.0934,3.8528,-1.3328,0.1451,-0.1298,0.0874,0.1398,-0.0722
8882,0.6527,0.5060,0.1905,-8.1999,7.9553,-1.0148,0.1931,-0.7536,0.1931,3.1666,-2.0299,0.2151,0.1002,0.0113,0.1095,0.0733
