Step,u_k_x,u_k_y,u_k_theta,x,y,theta,relative_X,relative_Y,relative_Theta,Obs_dist,Obs_tetha,Covariance_X,Covariance_Y,Covariance_Theta,Covariance_dis,Covariance_angle
10545,0.8945,1.8677,0.1058,10.7406,-2.9589,0.8277,-0.6518,1.9342,-0.6518,2.8477,2.2362,-0.6632,-0.3094,-0.1367,-0.1446,0.0585
10546,1.2269,0.8432,0.1708,10.8372,-1.4737,0.9574,0.0966,1.4852,0.0966,3.2434,-3.7059,0.6299,-0.1686,-0.0680,-0.0486,0.0028
10547,0.6864,1.3953,0.0136,10.1504,-0.0437,0.8988,-0.6868,1.4300,-0.6868,3.6733,-3.1935,0.0102,-0.5443,0.0716,0.8600,-0.0616
10548,0.1693,1.2402,0.0457,9.2082,0.9037,0.9029,-0.9422,0.9474,-0.9422,3.9508,-2.7382,-0.3355,-0.0582,-0.0600,0.3226,-0.0357
10549,0.0632,0.4206,0.1667,8.8687,1.2577,1.0645,-0.3395,0.3540,-0.3395,4.1291,-2.8003,0.1058,0.9342,0.0076,0.2744,-0.1038
10550,1.0628,0.2172,0.1756,9.2381,2.2074,1.1422,0.3694,0.9497,0.3694,3.0911,-2.6854,0.1241,-0.2358,-0.0252,0.0854,0.0112
10551,0.6250,1.8384,0.1527,7.9065,3.5485,1.3061,-1.3316,1.3412,-1.3316,4.0337,0.7435,-0.4103,0.0889,-0.0471,-0.2930,-0.0284
10552,1.3021,0.6846,0.1776,7.5274,4.9218,1.4995,-0.3792,1.3733,-0.3792,2.6700,0.5132,-0.2259,0.1334,0.0815,0.2728,0.1919
10553,0.4885,0.9471,0.1631,6.7134,5.5350,1.6178,-0.8140,0.6132,-0.8140,1.8624,0.1400,0.2502,-0.4878,-0.0473,-0.1479,0.1389
10554,0.3892,1.3502,0.0223,5.3894,5.9233,1.6685,-1.3239,0.3883,-1.3239,4.5216,-4.4234,0.1630,-0.6879,0.0595,-0.7638,-0.0649
10555,0.4252,1.4403,0.1630,3.9683,6.3019,1.7820,-1.4212,0.3785,-1.4212,3.5100,-4.1513,0.0762,-0.2654,-0.0492,0.0521,-0.0185
10556,0.3910,1.9792,0.1317,1.9994,6.3445,1.8640,-1.9689,0.0426,-1.9689,2.5420,-3.5924,-0.2306,0.0726,-0.0586,-0.0504,-0.1604
10557,1.2888,1.6079,0.1033,0.1527,7.1508,2.0201,-1.8468,0.8063,-1.8468,4.5446,-0.3134,-0.1555,0.0398,0.2523,0.0849,-0.1373
10558,0.4130,1.3160,0.0783,-1.2098,7.0385,2.1388,-1.3625,-0.1123,-1.3625,4.5645,-0.6703,-0.1361,0.7734,0.1109,0.3619,0.0403
10559,0.5980,1.3639,0.1993,-2.7811,6.8072,2.4252,-1.5712,-0.2313,-1.5712,2.6617,-5.1093,-0.0543,0.2277,-0.0529,-0.4671,0.0614
10560,1.1802,0.3426,0.0219,-3.9557,7.3229,2.4139,-1.1747,0.5158,-1.1747,2.1420,-4.4251,0.2107,-0.0230,0.0667,-0.0343,-0.2193
10561,1.6275,1.7581,0.1038,-6.4146,7.0462,2.5229,-2.4588,-0.2768,-2.4588,2.1160,-3.3142,0.2041,0.1483,-0.0399,-0.1183,-0.0019
10562,0.8024,1.8301,0.1599,-8.1885,5.9538,2.6871,-1.7739,-1.0924,-1.7739,3.9433,0.1589,-0.1061,0.5248,0.1939,0.3495,0.0446
10563,0.6106,1.0579,0.1264,-9.2873,5.3074,2.7278,-1.0989,-0.6464,-1.0989,3.1372,-0.1535,-0.2252,-0.0485,-0.1542,-0.1942,0.0634
10564,1.4505,0.5563,0.0867,-10.8546,5.4556,2.9128,-1.5673,0.1482,-1.5673,2.0122,-0.7487,0.1402,0.4416,-0.0748,0.2847,-0.1082
10565,0.6950,0.7541,0.0187,-11.6684,4.9439,2.8625,-0.8137,-0.5117,-0.8137,2.3207,-1.1615,0.4614,0.0157,-0.1329,0.1655,0.1674
10566,0.8640,1.9008,0.0224,-13.0245,3.2789,2.8905,-1.3561,-1.6651,-1.3561,4.0423,-1.6526,0.0603,-0.4331,0.2436,-0.2555,0.0225
10567,0.1391,1.3366,0.1863,-13.4158,2.0795,3.0211,-0.3914,-1.1994,-0.3914,3.1102,-1.2199,0.0039,-0.3183,0.0522,0.0087,-0.0094
10568,1.3485,1.8345,0.1232,-14.8675,0.4786,3.0668,-1.4516,-1.6009,-1.4516,4.9312,-1.6269,-0.5642,-0.3267,-0.0042,-0.1857,-0.1049
10569,0.5133,1.1930,0.0839,-15.4645,-0.6740,3.1269,-0.5971,-1.1525,-0.5971,1.1350,-4.8538,-0.1311,0.0166,0.0743,-0.5791,0.1157
10570,1.6656,0.5408,0.0549,-17.1590,-1.1883,3.1133,-1.6945,-0.5143,-1.6945,1.6853,-3.5609,0.0442,0.1541,-0.1278,-0.1431,0.1107
10571,1.3679,1.3133,0.0922,-18.5365,-2.4552,-3.0105,-1.3774,-1.2670,-1.3774,3.0216,3.2516,0.8731,-0.6391,-0.0845,-0.0814,0.0125
10572,1.9181,1.4267,0.1058,-20.1843,-4.1507,-2.9188,-1.6478,-1.6955,-1.6478,4.9059,1.2129,-0.1936,-0.3836,-0.0234,0.4702,0.0289
10573,0.6467,0.8343,0.0971,-20.6248,-5.0090,-2.7385,-0.4405,-0.8583,-0.4405,3.9121,1.0944,0.3557,-0.0794,0.0221,-0.4123,-0.0280
10574,1.1722,0.0142,0.1019,-21.5973,-5.5416,-2.6165,-0.9725,-0.5325,-0.9725,3.3599,1.1452,-0.2711,0.1803,0.0751,0.5538,-0.0814
10575,0.8433,0.9405,0.0369,-21.9633,-6.7736,-2.5788,-0.3660,-1.2320,-0.3660,2.2389,1.3347,-0.0683,-0.3949,0.0054,0.0413,-0.0238
10576,1.9220,0.8122,0.0317,-23.1362,-8.5584,-2.6321,-1.1729,-1.7848,-1.1729,4.7784,1.8666,0.0897,-0.0193,0.0283,-0.2889,0.0858
10577,1.5925,0.9241,0.0077,-24.0983,-10.1556,-2.5970,-0.9621,-1.5971,-0.9621,4.6838,2.1335,-0.1856,0.1544,-0.2847,0.2317,0.0872
10578,0.8430,1.9574,0.0643,-23.7870,-12.3557,-2.4976,0.3113,-2.2002,0.3113,3.7234,2.4730,-0.2433,0.5620,0.0594,0.2892,0.0224
10579,1.6684,0.1057,0.0928,-25.0046,-13.3561,-2.3713,-1.2176,-1.0004,-1.2176,4.0025,0.7601,0.1061,-0.0335,0.0740,0.6244,-0.0346
10580,0.7967,0.0980,0.1229,-25.4320,-13.9849,-2.3349,-0.4274,-0.6288,-0.4274,3.2537,0.8636,0.1773,0.5219,0.0423,0.5053,0.1515
10581,1.9973,1.4918,0.0906,-25.7371,-16.5436,-2.2155,-0.3051,-2.5587,-0.3051,0.8109,1.1703,0.1596,0.2733,-0.1018,-0.0434,0.1276
10582,1.7936,1.3421,0.1921,-25.7754,-18.8443,-2.0294,-0.0383,-2.3007,-0.0383,1.5017,3.2647,-0.3722,-0.3877,0.0702,0.4666,-0.1297
10583,0.2087,0.8653,0.0290,-25.0043,-19.4262,-2.0992,0.7712,-0.5820,0.7712,2.1054,3.9221,-0.0142,0.0098,-0.0833,0.1856,-0.0094
10584,1.9125,0.9923,0.0360,-25.1653,-21.5036,-1.9879,-0.1611,-2.0774,-0.1611,4.1949,3.7012,0.0438,0.1653,0.1305,-0.8082,-0.1312
10585,0.1157,1.3446,0.1506,-23.8666,-22.1242,-1.7380,1.2988,-0.6206,1.2988,1.7664,3.8607,0.3400,0.0658,-0.1694,0.1557,-0.0396
10586,1.2849,1.8693,0.0572,-22.1591,-23.6189,-1.6970,1.7074,-1.4946,1.7074,4.0613,4.0589,0.0482,0.1963,-0.3323,-0.0254,0.0549
10587,0.4106,0.3414,0.0010,-21.7857,-24.0730,-1.7593,0.3735,-0.4542,0.3735,4.5959,4.0441,0.0884,-0.1568,0.1204,0.0273,0.0681
10588,0.2555,1.0169,0.1505,-20.9234,-24.4843,-1.5376,0.8623,-0.4113,0.8623,4.0377,1.4845,-0.1756,-0.0458,0.1239,0.0004,0.1133
10589,1.7144,0.9128,0.0401,-19.9125,-26.1094,-1.4187,1.0108,-1.6250,1.0108,4.9363,1.0647,0.2476,0.5419,0.0939,-0.2995,0.1001
10590,0.5106,0.2279,0.0055,-19.5092,-26.6238,-1.3526,0.4033,-0.5144,0.4033,4.4617,1.1638,-0.2460,0.3451,0.0088,0.0606,0.0645
10591,1.8073,1.9869,0.1946,-17.1802,-27.8833,-1.0802,2.3291,-1.2595,2.3291,1.9545,1.1985,-0.0171,-0.0051,0.1013,0.7624,-0.0954
10592,0.0095,0.4837,0.1756,-16.7876,-27.7063,-0.9536,0.3925,0.1770,0.3925,1.6470,1.0113,-0.1005,0.2067,0.1343,-0.0836,0.0669
10593,0.2863,0.1424,0.0843,-16.4072,-27.9023,-0.8031,0.3804,-0.1960,0.3804,1.1679,1.1269,0.0162,-0.0204,-0.0349,-0.0905,-0.0569
10594,1.2221,1.6059,0.0990,-14.4073,-27.7408,-0.7856,1.9999,0.1615,1.9999,0.9199,3.6122,0.2294,0.0879,0.0111,0.0159,-0.2369
10595,1.0737,1.4317,0.0881,-12.5763,-27.5525,-0.7689,1.8310,0.1884,1.8310,2.5392,3.9354,-0.2165,0.4781,0.0588,0.1275,-0.1789
10596,0.6608,0.2444,0.0171,-11.9039,-27.7585,-0.7459,0.6724,-0.2061,0.6724,3.3919,3.7589,-0.4559,-0.0807,0.0516,0.4437,-0.0083
10597,1.6685,1.6788,0.0137,-9.5632,-27.5603,-0.7890,2.3407,0.1982,2.3407,0.6863,3.3265,0.1005,0.3511,0.0514,0.2804,-0.1474
10598,1.0475,0.7975,0.0492,-8.2475,-27.8634,-0.7906,1.3156,-0.3031,1.3156,2.0579,3.6869,-0.0538,-0.1920,0.1039,0.0963,-0.0227
10599,1.4579,0.1514,0.0659,-7.0455,-28.8554,-0.8153,1.2020,-0.9920,1.2020,3.5281,3.5049,0.7627,-0.5381,0.0555,0.3077,0.0574
10600,0.8256,1.5460,0.0032,-5.2973,-28.3533,-0.7522,1.7482,0.5020,1.7482,4.5342,2.0563,-0.1386,0.7400,0.0351,0.1226,0.1057
10601,0.8583,1.4878,0.0482,-3.6989,-27.8763,-0.7537,1.5984,0.4770,1.5984,4.0726,2.5228,-0.0351,-0.0651,0.0193,0.5118,0.2145
10602,0.4012,0.2905,0.1052,-3.2608,-27.8692,-0.6999,0.4381,0.0072,0.4381,4.2925,2.6421,0.2074,-0.0306,0.1908,-0.6272,-0.0718
10603,0.9239,1.9281,0.1959,-1.2885,-26.9973,-0.5212,1.9723,0.8719,1.9723,4.4549,2.8505,-0.0682,-0.1958,-0.0927,-0.4924,-0.0545
10604,0.7893,1.8092,0.0218,0.3246,-25.8686,-0.5870,1.6131,1.1287,1.6131,3.3961,-1.3118,0.0137,0.4284,-0.0474,0.1894,-0.0271
10605,0.0229,1.9197,0.1258,1.4206,-24.3719,-0.5379,1.0961,1.4967,1.0961,4.5162,2.6837,-0.1493,-0.4173,-0.0506,-0.2308,0.0066
10606,0.2601,0.8789,0.1833,2.0781,-23.8161,-0.4270,0.6575,0.5558,0.6575,4.3706,2.8066,0.0393,0.1726,0.0655,-0.4008,0.0133
10607,0.2694,1.6345,0.1602,3.0970,-22.3791,-0.3198,1.0189,1.4370,1.0189,4.3824,3.0020,-0.0979,0.1383,-0.0729,0.0864,0.0011
10608,1.4865,0.4051,0.0694,4.5754,-22.4847,-0.2002,1.4784,-0.1057,1.4784,2.9462,2.8472,-0.3076,0.3334,-0.0721,-0.7090,-0.0401
10609,0.7964,1.6638,0.0068,5.7049,-20.9528,-0.2210,1.1295,1.5319,1.1295,3.7766,-2.9064,-0.3456,0.6942,-0.0331,-0.0064,0.0353
10610,1.6692,0.5160,0.0305,7.5278,-20.7756,-0.1687,1.8228,0.1773,1.8228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10611,0.4695,0.8405,0.1039,8.0878,-20.0228,-0.0345,0.5600,0.7528,0.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10612,1.9985,1.7751,0.1979,10.1323,-18.3497,0.2196,2.0445,1.6731,2.0445,4.8347,0.2541,0.2354,0.5063,-0.0580,-0.2359,0.0928
10613,0.1256,1.3811,0.0820,9.9560,-16.9222,0.3206,-0.1764,1.4275,-0.1764,4.8295,1.1356,0.2063,0.8345,-0.0397,0.1315,-0.0740
10614,0.3365,0.1300,0.0289,10.2573,-16.6827,0.2837,0.3014,0.2395,0.3014,4.6686,1.1027,0.2788,-0.0806,-0.1261,-0.1258,0.0154
10615,0.4702,0.4480,0.0992,10.6378,-16.1161,0.3724,0.3805,0.5665,0.3805,3.9171,1.0266,-0.1234,-0.3749,0.0206,0.3961,-0.1240
10616,0.6608,1.9720,0.0483,10.5519,-14.0780,0.3273,-0.0859,2.0381,-0.0859,1.9378,1.0824,0.1685,-0.3474,0.0989,0.2069,-0.1294
10617,1.1160,0.2651,0.0279,11.5273,-13.3870,0.2972,0.9754,0.6910,0.9754,4.2583,0.2910,0.2902,-0.0570,0.1788,-0.2382,0.0260
10618,1.9869,1.6295,0.1846,12.9710,-11.2640,0.4898,1.4437,2.1230,1.4437,1.9220,-0.3669,-0.3097,-0.1887,0.1379,0.2772,0.2011
10619,1.2976,0.1516,0.1158,14.0006,-10.6353,0.5185,1.0296,0.6287,1.0296,0.8854,-0.7401,0.2282,0.2183,-0.1401,0.0964,0.0116
10620,0.0123,1.7444,0.0353,13.1283,-9.2332,0.6407,-0.8723,1.4021,-0.8723,2.4895,-1.3656,-0.0279,-0.2162,0.0745,-0.1826,0.2147
10621,1.0095,1.2620,0.1671,13.1853,-7.6847,0.7731,0.0570,1.5485,0.0570,3.5340,-1.8739,-0.4082,0.5268,0.0716,-0.0058,-0.0224
10622,1.3852,1.2911,0.0785,13.2751,-5.7501,0.9275,0.0898,1.9346,0.0898,4.0881,-2.4166,-0.3776,0.3125,-0.1410,0.0220,0.0383
10623,0.8810,1.5980,0.0108,12.5065,-4.0532,0.8505,-0.7686,1.6970,-0.7686,4.6919,1.9722,-0.2675,0.7385,-0.0285,-0.1867,0.1776
10624,1.4388,1.1469,0.1821,12.5070,-2.2083,0.9861,0.0005,1.8449,0.0005,4.6064,-3.9225,-0.2076,-0.0123,-0.0359,0.4305,-0.0752
10625,1.3766,1.7912,0.1122,11.8457,-0.1342,1.1844,-0.6613,2.0741,-0.6613,4.8139,-3.7548,-0.3989,0.3452,-0.0067,-0.1574,0.1579
10626,1.1087,1.6707,0.0586,10.7481,1.4231,1.1962,-1.0976,1.5573,-1.0976,4.5244,-0.6680,-0.1484,-0.0730,-0.2318,-0.3070,0.1094
10627,1.0755,1.6094,0.1393,9.7186,2.9419,1.2655,-1.0295,1.5188,-1.0295,4.9050,-0.9647,0.2452,0.1832,0.0497,0.1015,-0.0831
10628,0.8397,1.6380,0.0951,8.3860,4.2242,1.2648,-1.3326,1.2822,-1.3326,3.7770,0.9014,0.0447,-0.1271,0.0275,0.3231,0.0047
10629,1.7239,1.9206,0.1834,7.1581,6.4315,1.4691,-1.2279,2.2074,-1.2279,1.2400,0.9252,0.1119,0.1535,-0.0846,-0.2654,0.0508
10630,0.9032,0.7559,0.1244,6.4952,7.3100,1.5761,-0.6629,0.8784,-0.6629,0.3100,1.6217,0.4032,0.0446,-0.2495,0.3119,-0.0629
10631,1.7017,1.9324,0.1989,4.6328,8.9172,1.7209,-1.8624,1.6073,-1.8624,2.2203,-2.5939,0.2271,0.1964,-0.1087,0.0441,-0.1374
10632,1.4251,0.3072,0.0612,4.1848,10.2330,1.7037,-0.4479,1.3158,-0.4479,4.7379,1.1288,-0.1370,0.0752,0.1393,0.1541,-0.0172
10633,1.3597,1.0190,0.1301,2.9095,11.3697,1.8369,-1.2754,1.1367,-1.2754,3.3675,1.2001,0.1713,0.0717,0.1172,-0.6307,0.0850
10634,1.4398,0.7058,0.1101,1.8819,12.6131,1.8819,-1.0276,1.2435,-1.0276,2.5278,-4.5606,0.8720,0.2839,0.0721,-0.2221,-0.0307
10635,0.8461,0.5466,0.0061,1.1322,13.2654,1.8824,-0.7497,0.6523,-0.7497,2.2911,-4.1191,0.3620,-0.0516,-0.1931,0.0136,0.1383
10636,0.9790,0.5496,0.1406,0.3142,13.9583,1.9908,-0.8179,0.6929,-0.8179,2.5476,-3.8226,-0.0583,0.1165,-0.0227,-0.1848,-0.1255
10637,1.0727,0.0238,0.1175,-0.0690,14.9939,2.0336,-0.3832,1.0356,-0.3832,3.3438,-3.8082,-0.1783,0.0153,-0.0821,0.0865,0.0988
10638,0.3947,1.8358,0.0224,-1.8602,14.4486,2.0972,-1.7912,-0.5453,-1.7912,3.2097,-3.2931,0.6900,-0.3882,-0.0059,0.1106,0.1001
10639,0.9494,1.9197,0.0164,-4.0738,14.3333,2.0568,-2.2137,-0.1153,-2.2137,4.5894,-2.7165,0.2089,0.3769,-0.0032,0.1772,-0.0263
10640,1.0011,0.0984,0.1123,-4.7131,15.1528,2.1957,-0.6393,0.8195,-0.6393,0.8636,-4.4476,-0.6216,-0.0675,-0.0847,-0.0007,-0.0956
10641,0.6139,0.2318,0.1663,-5.2854,15.4266,2.4297,-0.5723,0.2738,-0.5723,0.9765,-4.0119,-0.3711,0.5041,-0.0924,-0.1557,0.0022
10642,0.3083,1.2996,0.0276,-6.3918,14.7373,2.3761,-1.1064,-0.6893,-1.1064,1.1325,-2.6472,0.3472,0.1383,-0.1409,0.3122,0.0077
10643,0.7260,1.3937,0.1641,-7.9666,14.2775,2.6121,-1.5747,-0.4598,-1.5747,4.3724,0.3892,-0.0743,-0.2596,0.1619,0.7161,-0.1824
10644,1.5981,1.4965,0.0784,-10.1461,13.8426,2.7154,-2.1796,-0.4350,-2.1796,2.4019,0.0164,0.3775,-0.9288,-0.0115,0.9181,0.0084
10645,0.5320,1.7472,0.1711,-11.4297,12.5128,2.8998,-1.2835,-1.3298,-1.2835,2.4339,-0.8459,-0.1726,0.1090,-0.0244,-0.4287,-0.1492
10646,0.6422,0.7004,0.1960,-12.1816,11.9765,3.0043,-0.7519,-0.5363,-0.7519,4.9198,-4.4687,-0.2049,-0.1023,-0.1260,-0.2258,0.1136
10647,1.2318,1.7238,0.0361,-13.6940,10.3891,2.9843,-1.5124,-1.5873,-1.5124,3.6277,-4.0567,-0.3055,0.2164,-0.1976,-0.1392,-0.1259
10648,1.1898,0.9744,0.0130,-15.0656,9.5848,2.9807,-1.3716,-0.8044,-1.3716,3.9138,-3.5403,0.1361,0.4873,0.0862,-0.0460,0.0302
10649,0.8420,0.5204,0.1051,-15.8932,9.1897,2.9905,-0.8276,-0.3951,-0.8276,4.4035,-3.4872,0.2346,-0.2513,0.0054,-0.0182,-0.0900
10650,0.7063,0.2132,0.1659,-16.6945,9.1611,3.0637,-0.8013,-0.0286,-0.8013,4.8147,-4.0355,-0.2954,0.2749,-0.0146,-0.2761,0.0860
10651,1.7177,1.8302,0.0009,-18.5594,7.5481,3.0683,-1.8648,-1.6130,-1.8648,3.3581,-1.5921,-0.0309,0.5405,-0.0089,-0.3007,-0.0225
10652,0.8266,0.3995,0.0649,-19.4624,7.2517,-3.1058,-0.9030,-0.2964,-0.9030,3.8609,4.3589,0.2405,0.0443,-0.0573,0.2215,0.0792
10653,1.5673,1.5493,0.0992,-20.8827,5.7300,-2.9785,-1.4203,-1.5217,-1.4203,4.9602,1.1369,0.2505,0.1372,-0.1507,0.5169,0.0297
10654,1.7433,0.9963,0.1596,-22.4261,4.5638,-2.7981,-1.5433,-1.1662,-1.5433,3.6275,1.2985,-0.0848,0.0277,0.0306,-0.3734,0.1041
10655,1.3198,0.0742,0.0410,-23.7155,4.0834,-2.7975,-1.2894,-0.4804,-1.2894,4.0759,5.4072,0.3287,0.1383,-0.1538,-0.3552,-0.0628
10656,0.4847,0.1076,0.1295,-24.1336,3.8574,-2.5859,-0.4181,-0.2260,-0.4181,3.9145,4.9227,0.1565,0.4371,0.1380,-0.1644,0.0708
10657,1.5617,0.0781,0.1763,-25.5212,3.0170,-2.3888,-1.3877,-0.8404,-1.3877,3.7967,4.3539,0.3967,0.2108,0.0174,0.1015,-0.2511
10658,1.5187,1.6220,0.1807,-25.5196,0.7074,-2.2557,0.0017,-2.3096,0.0017,4.7950,4.3817,0.6406,-0.3029,0.0425,0.1522,-0.0588
10659,1.3209,1.5449,0.0299,-25.2518,-1.2882,-2.2132,0.2678,-1.9956,0.2678,3.7824,2.9482,-0.1921,0.0246,-0.0453,0.0182,-0.0084
10660,0.6160,1.5563,0.0253,-24.3321,-2.6293,-2.2552,0.9197,-1.3411,0.9197,4.1456,3.3013,1.1820,0.0690,0.1421,-0.0971,-0.0209
10661,0.4987,0.3264,0.0143,-24.3861,-3.3276,-2.1759,-0.0540,-0.6983,-0.0540,4.8793,3.2295,0.1698,0.3119,-0.1807,0.1968,0.1100
10662,1.9088,0.0984,0.0481,-25.4048,-4.8397,-2.2037,-1.0187,-1.5121,-1.0187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10663,1.3362,0.3276,0.1684,-25.9439,-6.0402,-2.1097,-0.5391,-1.2005,-0.5391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10664,1.4459,1.8387,0.0078,-25.1298,-8.2054,-2.1923,0.8141,-2.1652,0.8141,4.1198,1.9623,-0.3483,-0.1620,0.0375,0.1478,0.0449
10665,0.3756,0.6912,0.0453,-24.8252,-8.8486,-2.1999,0.3046,-0.6432,0.3046,3.5798,2.2081,-0.3787,0.2656,0.0490,0.6062,-0.1697
10666,0.6863,0.0590,0.1302,-25.1301,-9.5017,-1.9700,-0.3049,-0.6531,-0.3049,4.0260,2.1250,0.4214,-0.0351,-0.1920,-0.6516,-0.0770
10667,0.0082,1.3004,0.1257,-23.9493,-10.1133,-1.7943,1.1808,-0.6116,1.1808,4.4465,1.2372,-0.2419,0.0060,0.0200,-0.1410,-0.0378
10668,0.4342,0.8817,0.1605,-23.1981,-10.6687,-1.7225,0.7512,-0.5554,0.7512,3.5448,1.3530,0.2190,-0.0980,-0.0466,0.1970,0.0067
10669,0.5198,1.5554,0.1619,-21.6742,-11.4541,-1.5735,1.5239,-0.7854,1.5239,1.8688,1.0871,0.0528,0.0743,0.1526,0.2198,0.0507
10670,1.9911,0.0646,0.0884,-21.6892,-13.4742,-1.4923,-0.0149,-2.0201,-0.0149,2.1605,2.2060,-0.0510,-0.2433,-0.0758,-0.9047,-0.0447
10671,1.8154,1.6038,0.1578,-19.9594,-15.2432,-1.3687,1.7298,-1.7690,1.7298,3.5610,0.3166,0.1639,0.4950,-0.0121,-0.2713,0.1027
10672,1.5927,0.5060,0.1642,-19.0840,-16.7328,-1.1586,0.8754,-1.4896,0.8754,1.7199,0.0581,0.4154,0.1131,-0.0751,0.5502,-0.0864
10673,0.1481,1.9207,0.1923,-17.2048,-16.0893,-1.0549,1.8792,0.6435,1.8792,2.6387,-0.9339,-0.4763,-0.4212,-0.1980,-0.3804,0.1510
10674,1.0121,1.3496,0.1517,-15.5083,-16.3478,-0.8317,1.6965,-0.2585,1.6965,3.6154,-1.7362,0.0192,0.2412,0.1180,0.5633,-0.0256
10675,0.1276,1.9998,0.0827,-13.9109,-15.1269,-0.8487,1.5973,1.2210,1.5973,4.3132,1.2070,0.1915,0.2464,0.1130,-0.0635,0.0437
10676,0.9704,0.0323,0.0020,-13.2568,-15.8098,-0.8509,0.6542,-0.6830,0.6542,3.9123,1.3090,-0.1260,-0.1361,-0.0642,-0.3058,-0.0385
10677,1.4070,1.0917,0.0169,-11.5318,-16.1252,-0.7705,1.7249,-0.3154,1.7249,2.8064,1.6812,-0.4124,0.2318,0.0713,-0.1406,0.0267
10678,1.2956,0.0306,0.1412,-10.5737,-16.8842,-0.6002,0.9581,-0.7590,0.9581,2.9213,1.9509,0.1907,-0.5938,-0.1596,0.4819,0.1877
10679,1.2772,0.8959,0.1266,-9.0477,-16.9046,-0.5704,1.5260,-0.0204,1.5260,2.8814,2.3792,-0.2628,0.0492,0.2065,0.1543,0.1082
10680,0.5672,1.8877,0.1363,-7.6482,-15.6309,-0.4662,1.3995,1.2736,1.3995,2.5550,3.0094,0.2803,0.1382,0.1324,0.2528,-0.2095
10681,1.9115,0.3127,0.1471,-5.8042,-16.2043,-0.3718,1.8440,-0.5734,1.8440,4.4269,2.9835,0.4297,-0.2126,-0.0978,-0.0287,0.0449
10682,1.3984,0.3077,0.0139,-4.4641,-16.4588,-0.2908,1.3400,-0.2544,1.3400,3.2337,2.8845,0.1133,-0.3116,-0.0587,-0.0141,0.0463
10683,0.4160,1.7966,0.0040,-3.5340,-14.9439,-0.2176,0.9301,1.5149,0.9301,3.8124,3.3181,0.2191,-0.0823,-0.0799,-0.0655,-0.0745
10684,0.4746,0.5969,0.0175,-2.8790,-14.5745,-0.2059,0.6550,0.3693,0.6550,4.4181,-2.9564,-0.2246,0.4364,-0.0116,-0.1447,0.0058
10685,1.0926,1.2905,0.0958,-1.5762,-13.4272,-0.1515,1.3028,1.1474,1.3028,3.9895,1.3279,-0.2629,-0.2087,-0.0518,0.2664,0.0700
10686,1.0888,1.3710,0.1595,-0.3165,-12.2083,-0.0470,1.2596,1.2189,1.2596,2.5561,1.5849,0.0098,-0.3623,-0.1183,0.0919,0.0490
10687,1.4292,0.0274,0.1498,1.0211,-12.2538,0.0247,1.3376,-0.0455,1.3376,2.7442,1.9487,0.2972,0.5544,0.1558,0.3226,0.1768
10688,1.2566,0.4602,0.0499,2.3266,-11.7735,0.1222,1.3056,0.4803,1.3056,4.7202,1.2646,-1.0893,-0.0320,0.0846,-0.0802,-0.0032
10689,1.7192,1.0226,0.1016,3.9559,-10.4981,0.2548,1.6292,1.2754,1.6292,3.6598,0.6095,0.0838,-0.1953,-0.1084,-0.6604,0.0166
10690,0.1784,0.7147,0.1036,3.8904,-9.7960,0.2629,-0.0654,0.7021,-0.0654,3.1613,0.4778,0.2557,0.5341,0.0802,-0.3097,-0.0745
10691,0.3095,0.8292,0.0891,3.9045,-8.8613,0.3661,0.0141,0.9348,0.0141,2.6933,0.1411,0.0329,0.2937,-0.0326,-0.2046,0.0181
10692,1.6682,1.2573,0.1313,5.0502,-7.0555,0.4233,1.1457,1.8058,1.1457,1.4170,-0.9137,0.3126,0.0277,-0.0693,-0.1914,0.2104
10693,0.9726,1.2907,0.0703,5.4416,-5.4622,0.4248,0.3915,1.5932,0.3915,3.7157,0.4416,-0.2208,0.1805,-0.0535,0.0630,-0.1763
10694,1.7960,1.7817,0.1339,6.3332,-3.0418,0.4602,0.8916,2.4204,0.8916,1.6077,-0.3112,0.6174,-0.4680,0.1847,-0.0871,0.0832
10695,1.1805,1.4137,0.0908,6.8223,-1.1927,0.5337,0.4890,1.8491,0.4890,1.9768,-1.5054,0.0663,0.3945,0.1042,-0.1395,-0.0569
10696,1.9880,1.9990,0.0785,7.4871,1.4364,0.6894,0.6648,2.6292,0.6648,4.4324,-2.1201,0.3442,-0.0827,-0.0641,0.3215,0.0471
10697,1.7423,1.3733,0.1070,7.9831,3.6781,0.8181,0.4960,2.2416,0.4960,3.9370,1.2923,-0.1374,-0.2143,-0.0905,0.2055,0.1232
10698,1.6253,0.3784,0.1849,8.8071,5.1128,1.0749,0.8240,1.4347,0.8240,3.3254,1.3843,0.3731,0.3070,-0.1552,0.0536,0.0329
10699,1.7384,0.9773,0.1289,8.6952,7.1551,1.2354,-0.1119,2.0423,-0.1119,2.4317,1.7907,0.0416,0.4288,-0.1127,-0.3827,0.1496
10700,1.7166,1.8670,0.1518,7.4389,9.4032,1.4280,-1.2562,2.2481,-1.2562,3.8114,-0.2458,0.0661,0.1153,0.0519,-0.0498,-0.1450
