Step,u_k_x,u_k_y,u_k_theta,relative_X,relative_Y,relative_Theta,Obs_dist,Obs_tetha,Covariance_X,Covariance_Y,Covariance_Theta,Covariance_dis,Covariance_angle
1856,0.8810,0.7434,0.0024,-0.6904,-0.4392,-0.0128,2.5481,3.0915,0.2955,0.1100,-0.1147,0.4929,0.0305
1857,-0.2463,0.2690,-0.0656,0.5833,0.0868,0.1824,2.3518,2.7622,0.0334,0.0657,0.0520,0.3386,-0.1040
1858,0.8835,0.3847,-0.0039,-0.2645,-0.8603,-0.1029,2.9546,3.0547,0.0055,-0.1812,0.0528,-0.3900,-0.1826
1859,0.2356,-0.6821,0.0971,-0.2050,-0.4365,0.0485,3.4920,3.2196,-0.3603,-0.0149,0.0567,0.0235,0.0083
1860,0.1090,-0.2434,0.0614,-0.2933,0.0443,-0.0951,4.5835,-0.2697,-0.1980,-0.2103,-0.2050,-0.6461,0.0517
1861,-0.9119,0.5295,0.0300,1.1741,-0.2878,-0.0568,3.2789,3.6364,-0.2435,0.4445,0.0024,0.0554,0.0629
1862,-0.6851,0.6583,-0.0192,0.3822,-0.2479,-0.1341,3.4482,3.8040,0.3496,0.4218,-0.0368,0.1264,0.0575
1863,0.2379,-0.7020,-0.0926,-0.4344,0.4712,-0.2295,3.1670,3.9719,0.2959,-0.1704,0.0131,-0.2022,0.0925
1864,-0.9057,0.6178,0.0591,1.3077,-0.5941,0.1040,4.3056,2.9969,0.3019,0.1131,-0.1185,-0.3014,0.0497
1865,-0.6127,0.3334,0.0064,0.2712,0.0435,-0.0513,4.0711,3.0616,-0.6752,-0.5583,-0.1191,0.5091,-0.0756
1866,0.3693,-0.7158,0.0795,-1.1488,0.7067,0.0531,2.1551,3.7800,-0.4601,0.2014,0.1390,-0.4647,0.1409
1867,0.9338,-0.3952,-0.0187,-1.0618,-0.0615,-0.0559,3.3813,3.7555,0.2268,-0.0358,0.0622,-0.2965,0.0230
1868,-0.4323,-0.9455,0.0698,0.7298,0.9679,0.1450,2.0291,3.2787,0.1686,0.3542,-0.0682,0.3039,-0.0216
1869,-0.7546,0.8380,-0.0073,1.5096,-0.4199,-0.1713,3.8431,2.6284,-0.0082,-0.1103,0.1442,-0.1556,-0.1773
1870,0.5223,0.4046,-0.0905,-0.3958,0.0811,0.0063,4.4185,2.7235,0.5430,-0.3487,-0.0487,-0.0871,0.0209
1871,-0.3709,0.7484,-0.0111,0.2243,-0.8758,-0.0692,3.7718,3.0471,-0.4486,0.5535,-0.0661,-0.1157,-0.0635
1872,-0.0860,-0.8954,0.0148,0.0024,0.7688,0.0218,4.0740,2.8033,0.1238,-0.3306,-0.1708,0.5704,-0.0182
1873,0.4052,-0.6137,-0.0404,-0.2590,0.3848,-0.0785,3.9511,2.7149,0.4380,0.2204,0.1120,0.1953,0.0074
1874,0.4299,-0.1908,0.0718,-0.1417,0.0676,0.0440,4.3804,2.7601,-0.4709,0.0075,0.2367,-0.1487,-0.0227
1875,0.4615,-0.9499,-0.0260,-0.8434,1.1076,-0.0013,1.7344,3.1055,-0.5249,0.0625,-0.1124,0.2027,0.2035
1876,0.7577,-0.8724,0.0180,-0.6203,0.9789,0.1489,2.2999,2.5311,0.0421,-0.4317,0.2165,-0.5046,0.1195
1877,-0.5979,-0.5724,0.0896,0.5146,0.9062,0.0501,2.5737,2.1288,-0.4157,-0.3200,-0.0222,0.0305,0.1161
1878,0.3849,-0.0442,0.0996,-0.4361,-0.5172,0.2177,2.6836,2.1477,0.3739,0.3140,0.1258,0.3421,-0.0542
1879,-0.7774,0.6600,-0.0221,0.9434,-0.1559,-0.0110,1.8684,1.8108,0.3159,-0.4125,0.1243,-0.1502,-0.0955
1880,-0.0414,-0.4792,0.0868,-0.3358,0.5844,-0.0061,1.9188,1.6059,0.4308,0.6529,-0.0634,-0.5178,0.0265
1881,-0.6452,-0.5538,0.0647,0.6803,1.4478,0.1136,2.9340,1.1448,-0.2014,-0.2808,0.0093,-0.2092,-0.0087
1882,0.8324,-0.2790,-0.0225,-0.4555,-0.3326,0.0835,2.9621,1.3651,-0.4054,0.5139,0.1192,0.6070,0.0038
1883,-0.9811,0.0277,0.0773,0.5592,0.3334,0.2249,2.9520,1.0339,0.2944,-0.5504,-0.0109,-0.5418,0.0409
1884,-0.9276,-0.1317,-0.0722,0.7518,1.1014,-0.2818,3.5723,0.9755,-0.0775,0.3207,-0.0723,0.0814,-0.0381
1885,0.1219,0.2541,-0.0474,-0.2060,-0.0346,-0.2184,3.8435,1.0373,-0.1594,0.2885,0.0136,0.2680,0.0187
1886,-0.2433,0.5201,0.0869,0.2556,-0.3654,0.1030,3.3318,1.0060,0.3735,0.0418,-0.0173,-0.4399,-0.1390
1887,-0.1475,0.7813,-0.0923,1.1882,-0.6024,-0.0858,3.1131,0.5969,0.1777,-0.0228,0.0650,-0.2201,-0.1697
1888,0.4993,0.2929,0.0339,-0.0177,-0.5434,-0.0005,2.8747,0.5859,-0.6181,0.3706,0.1311,0.7645,-0.1600
1889,0.4375,0.3264,0.0890,-0.1889,-0.3634,0.0111,2.3187,0.5060,0.1810,-0.3483,0.0617,0.2692,0.0343
1890,-0.7236,-0.2368,-0.0448,0.4886,0.5842,0.1191,3.1427,0.3817,-0.0335,-0.2103,0.0563,-0.3644,0.1216
1891,0.3020,0.9258,0.0809,0.3674,-1.0018,0.0277,5.4264,1.2329,0.0071,0.4798,-0.0257,0.2199,-0.1607
1892,0.7109,0.9672,0.0565,0.1521,-1.0004,-0.0140,3.8457,1.5392,0.3553,-0.3482,0.1123,-0.3547,0.0089
1893,0.0073,-0.6428,0.0468,-0.4483,0.9861,0.0659,4.6400,1.3418,0.0347,0.3041,0.0694,-0.3655,-0.1201
1894,-0.2905,0.8129,-0.0681,0.3212,-0.4820,-0.0224,4.3211,1.4396,-0.3095,-0.3223,-0.0062,-0.0297,0.1187
1895,-0.8250,0.9333,0.0963,0.9931,-0.0819,0.0868,3.9163,0.9584,-0.1020,-0.0912,-0.0690,0.4850,-0.0793
1896,0.9118,0.4466,-0.0401,-0.3375,-1.1470,-0.0732,2.8512,1.3447,-0.0602,-0.4995,0.0661,0.0146,0.1078
1897,0.1122,-0.2574,0.0717,-0.0391,0.1968,0.0687,3.5725,1.0641,0.0934,0.6644,0.1237,-0.2598,-0.1338
1898,-0.4137,-0.3899,0.0625,0.0134,0.4780,0.1837,3.7586,1.0249,-0.7423,-0.0740,0.1395,-0.5080,-0.1931
1899,-0.9777,-0.2883,0.0441,0.9640,1.0905,0.0692,4.8580,0.4808,-0.1903,-0.4057,0.0958,-0.0120,0.0739
1900,-0.6436,0.2569,0.0758,0.4811,0.3271,0.1996,4.8577,0.3389,-0.1307,0.4572,-0.0988,0.1295,0.0787
1901,0.9901,-0.9717,-0.0062,-0.9564,-0.9797,-0.1184,3.6462,0.7420,-0.2551,0.0921,0.0738,-0.5622,-0.0350
1902,0.0062,-0.0242,-0.0070,0.1513,0.1039,0.0715,3.7575,0.6479,-0.1323,0.5225,-0.0544,0.0126,-0.0329
1903,0.4864,-0.7502,-0.0995,-1.3293,-0.3647,-0.1237,3.7552,1.1301,0.2775,0.2622,0.0501,-0.1618,0.1287
1904,0.4475,-0.6034,0.0300,-0.7210,0.0640,0.1594,4.0771,0.9055,-0.2368,-0.4613,-0.0578,-0.1112,-0.0663
1905,0.4686,-0.4340,-0.0381,-0.7264,-0.6342,0.0049,3.8041,1.1594,0.4157,-0.4649,0.4159,-0.1540,0.0479
1906,0.8642,-0.3999,0.0444,-0.9947,-0.4292,0.0445,1.0195,2.2056,-0.2322,-0.1406,0.0296,-0.1727,-0.0848
1907,-0.4225,0.4994,0.0510,0.5698,0.3907,-0.0571,5.0546,1.2308,-0.4371,0.4064,-0.1940,-0.2556,0.0486
1908,0.0415,-0.7506,0.0459,-0.8856,0.5740,-0.0185,0.9013,1.2272,-0.2221,-0.0435,0.1163,-0.3284,0.0615
1909,-0.5288,-0.7995,0.0109,-0.5893,0.6890,-0.1437,1.9929,1.3820,0.2468,-0.0489,-0.0489,0.1928,0.0956
1910,-0.6814,-0.8184,0.0471,-0.5196,0.8889,0.1224,3.2141,1.2362,-0.3540,-0.0138,-0.0590,0.0787,-0.1047
1911,-0.5003,-0.8515,-0.0471,-0.8138,0.5992,0.1654,4.0949,0.8660,-0.0700,-0.3358,0.0576,-0.0550,-0.1776
1912,0.3431,-0.6284,0.0875,-0.1736,-0.0415,0.3496,3.7419,0.6125,-0.1168,-0.5753,0.0182,-0.0462,0.1112
1913,0.1467,0.2200,-0.0741,0.4560,0.0454,-0.0281,3.7395,0.7285,0.1271,-0.2196,0.0241,0.0419,-0.0619
1914,0.1762,-0.7132,-0.0570,-0.5424,-0.4810,-0.0010,4.1606,0.9471,-0.3758,-0.2952,-0.0602,-0.1735,-0.0534
1915,0.6025,-0.1251,-0.0002,0.7148,-0.7670,-0.1483,3.0009,1.0999,0.2734,0.2649,-0.1968,0.5843,0.0843
1916,-0.6751,-0.9109,-0.0230,-1.4151,0.3543,-0.0179,4.2481,1.1361,0.2417,-0.2179,0.1956,0.2178,-0.0714
1917,0.1241,-0.8823,0.0635,-0.9461,-0.2227,-0.0910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1918,-0.7854,-0.5288,-0.0586,-0.4924,0.8322,-0.1091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1919,0.9973,-0.9868,0.0024,-1.4990,-0.7215,0.1158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1920,-0.4808,0.8111,-0.0833,1.1573,-0.1084,-0.0818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1921,-0.8437,0.6541,0.0005,0.6492,1.2936,-0.2265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1922,-0.0417,-0.0876,0.0588,-0.2596,-0.0327,0.1244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1923,0.9018,0.3038,-0.0459,-0.4512,-0.6548,-0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1924,0.8720,0.1933,-0.0045,-0.3642,-1.1123,-0.1269,4.8431,0.0778,0.5506,0.3678,0.3691,-0.6613,0.0928
1925,0.2229,-0.2393,-0.0274,-0.4584,0.2176,0.0874,4.4257,0.0675,-0.3945,0.1129,0.1950,0.0747,0.0639
1926,0.3377,-0.8047,-0.0955,-0.7199,-0.1237,-0.0687,4.2230,-0.6719,-0.1674,-0.1316,-0.0047,0.0153,0.1570
1927,0.3972,-0.1141,0.0249,-0.5439,-0.9986,-0.1318,3.6824,-0.6919,-0.1260,-0.0448,0.1227,0.1551,0.1490
1928,0.0617,-0.6253,0.0713,-0.5360,0.5658,0.0126,3.4063,-0.5246,-0.0290,0.3540,-0.0778,0.2182,0.1063
1929,0.5938,-0.8798,0.0880,-1.5811,0.7612,0.2195,3.2144,-0.4170,0.3732,0.4666,0.0129,-0.2453,0.0451
1930,-0.5491,-0.9030,0.0463,-0.9030,1.0600,0.0000,3.3274,-0.0084,-0.0510,0.1641,-0.0205,0.5907,-0.1389
1931,0.5788,0.4493,-0.0932,0.3225,-1.3683,-0.0053,2.5414,-0.1441,0.0831,-0.5806,0.0922,0.0830,-0.1361
1932,-0.0069,0.2810,-0.0956,0.4548,-0.1721,-0.1018,1.8965,-0.2107,-0.3282,0.3279,-0.0866,-0.4639,0.1050
1933,-0.8698,-0.4382,0.0656,-0.4223,0.6820,-0.0572,2.8667,0.1745,-0.4847,-0.4515,0.0371,-0.2393,0.0270
1934,-0.9939,-0.5342,-0.0697,0.2187,1.4062,0.0267,4.0488,0.2105,0.7904,-0.3779,0.1733,0.6633,0.0526
1935,-0.8689,-0.3111,0.0703,-0.2901,1.4494,0.1045,2.1548,4.0977,-0.3340,-0.2374,-0.1429,0.0390,-0.0187
1936,0.2963,0.3053,0.0343,0.1404,-0.2855,-0.0365,2.3515,4.4456,-0.1394,-0.1666,0.0280,-0.0047,-0.1194
1937,0.8626,-0.2187,0.0518,-1.2291,-0.6926,-0.0992,5.1785,0.5477,0.0340,-0.0191,0.0495,-0.1064,-0.0824
1938,-0.5378,0.4828,-0.0315,0.7404,0.7407,0.1056,1.9914,4.3014,-0.3801,-0.1261,0.1306,0.1172,-0.0281
1939,0.2347,0.3170,0.0789,0.1630,-0.5592,0.1908,4.9287,-0.0227,0.1429,-0.2493,-0.0800,0.3297,-0.0490
1940,0.6660,0.4369,0.0696,0.3643,-1.2818,-0.0716,3.2256,-0.2519,0.1578,0.0644,-0.0316,-0.3504,-0.0072
1941,0.1341,0.1948,-0.0977,0.5554,-0.6159,-0.1763,3.8075,-0.0653,0.3245,0.3019,-0.1267,-0.0931,-0.1289
1942,0.7800,-0.9065,-0.0303,-1.3657,-0.1082,-0.0621,2.3974,0.1900,-0.2522,0.0044,-0.1363,0.0528,-0.0932
1943,0.5260,-0.2125,0.0989,-0.1283,-0.2354,0.1789,2.6551,0.0488,-0.2873,0.1366,0.1658,-0.5577,0.0043
1944,-0.6234,0.4335,0.0265,0.8006,1.0293,-0.2055,3.7280,0.1041,-0.1064,0.2435,-0.0661,0.1075,0.1824
1945,0.9320,-0.8903,0.0617,-1.4432,-0.1156,0.0497,3.5673,0.4939,0.0975,-0.0929,-0.0355,-0.1682,-0.0211
1946,0.6689,-0.0901,-0.0231,-0.3525,-0.3461,-0.0271,2.7210,0.6269,-0.0237,0.0142,-0.1065,-0.2007,-0.1096
1947,0.3444,-0.0465,-0.0793,-0.7797,0.2515,-0.0375,3.3059,1.1243,-0.2321,-0.2152,0.2452,0.3103,-0.1098
1948,-0.2005,0.0519,0.0814,0.4234,-0.2826,0.1074,2.9006,0.7978,-0.1296,-0.3388,-0.0589,0.2526,-0.1119
1949,0.4196,0.4104,-0.0711,0.1379,-0.7935,-0.0135,2.0272,0.9918,0.1145,-0.0894,0.1201,0.0117,0.0568
1950,0.4511,-0.0391,0.1000,-0.4179,-0.0785,0.0192,2.1635,0.8837,0.4972,0.0112,0.0092,-0.1167,-0.0546
1951,-0.2266,-0.2680,0.0117,-0.1211,0.0236,0.1745,2.4144,1.0495,0.0309,0.1783,-0.1276,0.0316,-0.0389
1952,0.3412,0.7451,0.0576,0.4552,-0.4633,0.0790,1.4879,0.6533,0.2610,-0.2345,0.0005,-0.2941,-0.1665
1953,0.2354,-0.7517,0.0801,-0.7484,-0.5587,0.0922,4.4682,-0.0147,-0.0076,0.4447,-0.0109,-0.1186,-0.1706
1954,-0.0067,-0.0299,0.0429,-0.0771,-0.0694,0.0963,4.5231,-0.1180,-0.0517,-0.1543,0.0788,-0.1325,0.1123
1955,-0.7878,0.1477,-0.0095,-0.2041,0.4343,0.0865,2.1083,1.0045,-0.1267,0.3217,-0.0716,0.0637,0.1635
1956,-0.9846,-0.7969,0.0520,-0.5267,0.4864,0.0593,2.4563,0.8325,-0.2743,-0.1394,0.0651,0.1637,-0.0500
1957,0.9430,-0.9216,-0.0014,0.1301,-0.4251,0.1106,2.2839,0.8574,0.2036,-0.3127,-0.1645,0.4774,-0.0129
1958,-0.7743,-0.6952,0.0516,-0.6981,0.5736,0.1847,3.4352,0.5083,0.2825,0.2380,0.0524,0.0863,-0.0208
1959,0.7036,-0.3729,0.0460,0.0762,-0.7073,-0.0371,2.8859,0.7376,0.2579,-0.1063,0.0251,0.1879,-0.0049
1960,0.9884,-0.8085,-0.0934,-0.4326,-1.0987,-0.1449,3.9772,0.2447,0.1653,-0.1292,-0.0171,0.2727,-0.1029
1961,-0.9127,0.1093,0.0353,0.0054,0.9786,-0.0600,5.4316,0.1585,-0.2587,0.3133,-0.1346,-0.0254,-0.0727
1962,-0.7852,0.3511,-0.0420,1.0340,0.9628,0.0374,3.6960,0.7031,-0.0534,-0.2644,-0.2637,-0.1004,-0.1231
1963,0.8662,0.8858,0.0478,1.1178,-0.5417,0.0604,1.9002,0.3107,0.2667,0.1563,-0.1044,-0.5396,-0.0244
1964,0.3145,-0.7527,-0.0812,-0.3468,-0.3286,-0.0936,2.1540,0.7142,-0.2491,-0.5388,0.1006,-0.1684,-0.0634
1965,0.6107,0.9055,-0.0860,0.6910,-0.4308,-0.1310,4.7693,-0.2700,0.1440,-0.0011,0.0604,0.6644,-0.1115
1966,-0.4626,0.8419,-0.0013,0.8609,0.9682,0.0241,1.4725,-0.1860,0.2961,0.0861,0.1343,0.1929,0.0939
1967,-0.2226,0.3611,-0.0585,0.8346,0.5020,-0.1029,2.5380,-0.3179,0.3060,-0.6866,0.0851,0.0645,-0.0311
1968,0.2455,-0.2731,-0.0347,-0.6601,0.0096,-0.1100,2.7576,0.1045,-0.4093,0.2072,0.0494,-0.3010,-0.0244
1969,0.1398,-0.7203,0.0270,-0.4211,0.1198,0.0448,2.9258,0.2605,-0.1316,-0.2009,-0.0386,-0.2070,-0.0089
1970,0.2766,-0.4490,-0.0903,-0.6657,0.3601,-0.2689,2.9071,0.7087,0.2039,0.6160,-0.0431,0.2575,0.0693
1971,0.1169,0.7735,-0.0507,0.7274,-0.3441,-0.0703,2.1733,0.6368,0.1998,-0.4046,0.1351,0.3472,0.1316
1972,0.6303,-0.6263,0.0770,-0.5460,-0.5830,-0.0524,1.8295,0.9112,-0.2398,0.2170,-0.0865,-0.1083,-0.0238
1973,-0.4128,-0.5383,-0.0268,-0.3480,0.6308,-0.0750,2.4382,0.9721,-0.1229,-0.1844,-0.0088,0.6262,0.0367
1974,-0.8819,-0.0122,-0.0205,0.7526,0.6773,-0.1072,2.6644,0.7730,0.2336,-0.2371,-0.1108,0.0991,-0.0426
1975,-0.7215,-0.3586,-0.0082,0.8143,0.5227,-0.2681,3.4944,0.6979,-0.0800,0.3909,0.0908,0.5742,0.1185
1976,-0.2104,0.5926,0.0508,0.7340,-0.3188,0.1492,3.1984,0.6209,0.3198,0.2920,0.0459,0.3360,0.1024
1977,0.5835,-0.2941,0.0128,-0.9702,-0.2526,0.0959,3.2090,0.6261,-0.0021,0.1175,-0.0103,-0.2178,0.1012
1978,0.2364,-0.9818,-0.0261,-1.4481,-0.0434,0.0723,3.0618,0.8097,0.0283,-0.1233,-0.0570,-0.1581,0.0640
1979,0.1357,0.0529,-0.0107,-0.1113,0.2216,-0.1382,3.5806,1.0995,-0.2096,0.4646,0.1080,0.2953,-0.2587
1980,0.2777,0.9107,0.0502,0.6208,-0.8834,0.0124,2.5697,1.0558,0.3618,0.3750,0.0545,-0.1729,-0.0805
1981,-0.1814,0.0165,-0.0288,0.2571,-0.1205,-0.1415,2.2942,1.0690,-0.1438,-0.2410,0.0097,0.2098,0.0897
1982,-0.7628,0.0081,0.0738,0.7090,0.0492,0.0993,2.5073,0.7759,-0.4179,-0.0515,0.0303,0.0746,-0.1624
1983,-0.0422,-0.1608,-0.0490,-0.0399,0.4458,-0.0030,2.6819,0.8168,-0.0556,-0.5939,-0.0115,0.6252,0.0304
1984,-0.2238,-0.6340,0.0997,-0.3522,0.9082,0.0004,4.0395,0.7885,0.0514,-0.5316,-0.1669,-0.5485,-0.0791
1985,0.3400,0.1747,-0.0789,-0.0223,-0.4275,-0.0125,2.9527,0.6636,0.0822,-0.0486,0.0293,0.3039,-0.0833
1986,-0.4199,0.8760,-0.0006,0.6765,-0.1232,-0.0684,3.0026,0.7006,0.4411,0.3000,-0.0541,-0.3279,0.1420
1987,0.2425,0.0525,-0.0535,-0.0348,0.0165,-0.1999,3.0294,0.8697,0.1626,-0.0264,0.0410,-0.7601,-0.0339
1988,0.5841,0.2280,-0.0984,-0.5709,-0.5599,-0.1093,2.9223,1.1314,0.4235,0.1733,-0.0218,-0.4282,-0.0342
1989,0.5082,0.2739,0.0087,-0.4747,-0.6309,-0.0223,1.8823,1.3186,0.2057,0.4150,0.0225,0.8520,-0.0378
1990,0.6544,0.7324,0.0533,-0.0525,-0.5752,0.0787,1.8328,1.3656,-0.0905,-0.0022,0.1208,-0.1894,0.0480
1991,0.0145,-0.8576,-0.0071,-0.1271,0.5470,-0.0893,1.8367,1.6087,0.0449,0.1506,-0.0487,0.3577,0.0152
1992,0.2363,-0.5783,-0.0014,-0.7073,0.5389,0.0175,2.8468,1.7724,0.3770,-0.0499,0.0161,0.0962,-0.1273
1993,0.1909,-0.3511,-0.0286,-0.3286,0.6857,0.0777,3.3378,1.4995,0.5761,-0.2992,-0.1218,-0.0019,-0.0262
1994,0.0267,-0.1965,-0.0581,-0.1457,-0.2066,-0.0906,2.8999,1.8586,-0.4302,-0.0053,-0.0319,0.5966,0.0378
1995,0.9824,-0.7621,-0.0388,-1.1469,0.0578,-0.0141,3.8758,1.9963,0.4281,-0.2555,-0.0905,-0.2556,-0.0386
1996,-0.3604,-0.2883,0.0217,0.6514,0.1611,0.0357,4.2818,1.9641,-0.3861,0.2785,0.0693,0.0619,0.0188
1997,0.2036,0.5436,0.0910,0.0054,-0.7055,0.1410,3.3699,1.9419,-0.0077,-0.3478,0.0048,0.4891,0.1423
1998,-0.7272,-0.7536,0.0464,0.6801,0.9079,0.0836,3.9257,1.4679,-0.2691,0.3760,-0.2561,0.4206,-0.0589
1999,0.6789,-0.4955,-0.0982,-0.6783,-0.1087,-0.1267,4.1291,1.7384,-0.2264,-0.0140,0.0964,0.5505,0.1082
2000,0.3030,-0.3427,0.0110,0.5764,-0.0747,-0.0411,4.7237,0.7946,-0.2399,0.2353,0.0746,-0.1645,0.0010
2001,0.8722,0.2894,0.0055,0.6076,0.3553,-0.0760,3.7428,1.2012,-0.1460,-0.1026,0.1321,-0.3609,-0.0749
2002,-0.9569,0.4534,0.0111,-0.4716,0.5676,0.2234,2.8185,0.5083,-0.6426,-0.3257,0.1252,-0.1124,0.0622
2003,0.2969,-0.5608,-0.0207,0.5571,0.3228,-0.0726,2.8648,0.7126,-0.2657,0.0875,0.1668,0.2475,-0.0525
2004,0.9711,0.4061,-0.0341,1.2923,1.3713,-0.0392,1.4366,1.0914,-0.0098,0.1711,0.0188,0.2781,0.0388
2005,-0.2065,-0.7605,0.0324,0.1541,-0.6023,0.0253,1.6003,1.1718,-0.1875,0.4484,-0.0119,-0.3801,-0.0365
2006,0.6766,-0.0828,0.0228,0.4799,-0.6281,0.0320,1.9643,1.3480,0.4461,-0.0750,-0.2901,0.1157,-0.1190
2007,-0.9905,0.5069,-0.0949,-1.4125,0.1060,0.0110,2.0756,0.8354,-0.3225,0.1712,0.0091,-0.4376,0.1681
2008,0.6572,0.8549,0.0665,1.1862,1.0037,-0.1061,1.3547,1.3277,0.4603,-0.2721,0.0567,-0.4404,0.0556
2009,0.1392,-0.6415,0.0030,-0.4404,-0.1598,0.1496,2.1025,1.1291,-0.0661,0.0446,0.1126,-0.0167,0.0293
2010,0.3379,0.2459,0.0234,-0.0452,0.3808,-0.0098,1.0146,0.9718,-0.5457,0.0812,0.1405,0.2862,-0.0890
2011,-0.1402,-0.4722,0.0925,-0.4229,-0.0235,0.1250,1.1390,0.5893,0.2075,-0.2894,0.1060,-0.4287,-0.0346
2012,0.1593,-0.1465,-0.0272,0.4776,0.4316,-0.0064,0.8343,0.7280,0.2201,0.7342,-0.1635,-0.1931,0.0719
2013,-0.7047,-0.2679,-0.0709,-0.7281,-0.7910,-0.0284,2.5080,0.6643,-0.2374,-0.2394,0.0933,0.1123,-0.1239
2014,-0.8504,-0.1790,0.0703,-0.6247,-1.1122,-0.1654,2.6768,0.6118,0.2107,0.0355,0.0268,0.2249,-0.0652
2015,0.4500,0.2319,-0.0803,0.7419,-0.0134,-0.2123,2.9486,1.1397,0.0194,-0.5240,-0.1027,-0.1034,0.1301
2016,0.3276,0.1609,-0.0242,0.4792,0.4479,-0.2778,1.6292,1.6682,0.4112,-0.2447,-0.0205,-0.0515,0.0415
2017,0.5008,-0.3172,0.0202,1.0483,-0.6554,-0.1400,2.7629,1.9606,-0.1640,-0.0317,0.1408,0.2663,-0.0692
2018,-0.2738,0.7635,0.0838,-0.1323,0.8433,0.0700,1.4087,1.9349,-0.6322,-0.4807,0.0503,-0.0693,-0.0915
2019,0.3075,0.5337,0.0793,0.3289,0.9666,0.0664,1.2982,2.4812,0.1672,-0.3495,-0.1224,0.2000,-0.0048
2020,-0.7480,0.6179,-0.0219,-0.3228,1.3040,-0.0159,0.0762,-2.2207,-0.1993,0.2016,0.0845,0.0779,0.1344
2021,-0.2456,0.7210,0.0013,-0.2127,0.5685,-0.1775,0.7589,-1.1778,-0.3016,0.1695,0.2215,0.1111,-0.1005
2022,-0.8458,-0.1941,-0.0439,-1.4726,-0.0519,-0.0207,1.6745,-0.2832,0.9688,-0.3761,-0.0423,0.3833,0.0347
2023,-0.1909,-0.6780,0.0004,-1.1101,-0.6986,-0.0694,2.6592,0.5683,0.1636,-0.3164,-0.0070,0.3674,0.0372
2024,0.7093,-0.3276,-0.0477,0.6592,-0.6288,-0.1645,1.5412,0.8386,-0.0473,0.0070,-0.0386,0.4396,0.0158
2025,0.1718,0.2958,-0.0070,0.9291,0.2035,-0.2259,0.2470,1.1257,-0.4159,-0.2993,-0.0060,0.2202,-0.0049
2026,0.8798,0.6888,0.0393,0.3373,0.1695,-0.0224,0.7402,1.0570,-0.5602,0.1460,0.1204,0.1160,0.0523
2027,0.0153,-0.1488,-0.0667,-0.0901,-0.3073,0.0326,0.4860,1.4140,0.3251,0.0692,-0.0067,0.0727,0.1169
2028,-0.8369,0.9144,-0.0278,0.3990,1.4245,-0.1517,0.8557,-0.3471,-0.1882,0.5761,-0.2765,-0.3904,0.0011
2029,-0.6760,0.1672,0.0316,0.2886,0.6516,0.1515,1.1578,-0.8490,0.0371,0.0233,-0.0685,-0.3180,-0.1024
2030,0.0446,0.7974,-0.0722,0.6180,0.4308,-0.1286,2.3129,-1.0977,-0.5687,0.6717,0.0026,-0.0451,0.0149
2031,0.5719,-0.5200,-0.0755,-0.7031,-0.5994,-0.1732,1.6873,-0.4756,0.3331,-0.4197,-0.0536,-0.6233,-0.1268
2032,-0.6403,-0.9156,0.0231,-1.4885,0.2433,-0.0557,2.1003,0.3549,0.4424,0.3908,0.0630,-0.7672,-0.1458
2033,0.7303,-0.4607,0.0866,-0.4035,-1.0854,0.0562,1.5928,0.7812,-0.5239,0.1264,-0.1056,-0.5193,-0.0857
2034,0.0393,0.7091,-0.0895,0.3503,0.0151,-0.0253,1.6227,0.7393,-0.0721,0.0457,-0.0321,0.4771,-0.0612
2035,-0.7811,-0.3725,0.0410,-0.5150,0.3771,0.0292,2.0615,0.5586,-0.0112,0.5861,-0.0175,0.2066,0.1243
2036,-0.7266,0.4574,0.0720,-0.0777,1.0071,0.1863,2.6876,0.2391,0.2828,-0.0771,-0.0187,0.2011,-0.0839
2037,0.3732,0.2584,0.0047,0.5998,-0.1978,0.0855,2.8104,-0.0197,-0.4215,-0.4313,0.1080,-0.3352,-0.1244
2038,-0.0504,-0.0383,-0.0221,-0.6823,-0.2366,-0.0090,2.7167,0.3011,-0.1071,-0.0262,0.0973,0.1794,0.0148
2039,-0.6479,-0.9772,-0.0308,-0.8064,-0.0889,-0.2314,2.9217,0.7096,0.5436,-0.1146,0.1356,-0.1038,-0.0975
2040,0.7564,-0.7495,-0.0624,-0.6025,-0.6899,0.0676,3.7529,0.8605,-0.3955,0.1949,0.0283,-0.0107,0.1707
2041,-0.3547,-0.1460,0.0702,-0.1737,0.2884,0.0392,3.3236,0.8624,0.1072,-0.1795,-0.0190,0.5038,-0.1165
2042,-0.7471,-0.0086,-0.0047,-0.6880,-0.2645,-0.1098,4.3392,1.0115,-0.0166,0.4770,0.0024,0.2088,0.1091
2043,-0.8091,0.5150,0.0763,0.0515,1.0133,0.0731,4.6169,0.4234,0.0371,0.6654,0.0419,-0.7087,0.0359
